football_data_Date,football_data_Time,football_data_HomeTeam,football_data_AwayTeam,football_data_FTHG,football_data_FTAG,football_data_FTR,football_data_HTHG,football_data_HTAG,football_data_HTR,football_data_Referee,football_data_HS,football_data_AS,football_data_HST,football_data_AST,football_data_HF,football_data_AF,football_data_HC,football_data_AC,football_data_HY,football_data_AY,football_data_HR,football_data_AR,football_data_B365H,football_data_B365D,football_data_B365A,football_data_BWH,football_data_BWD,football_data_BWA,football_data_tournament_season
2023-12-16,15:00,St Mirren,Motherwell,0.0,0.0,D,0.0,0.0,D,C Napier,11.0,8.0,3.0,4.0,11.0,11.0,6.0,4.0,1.0,1.0,0.0,0.0,1.95,3.4,4.0,2.05,3.3,3.6,23/24
2023-12-20,19:45,Aberdeen,Livingston,2.0,1.0,H,1.0,1.0,D,N Walsh,11.0,11.0,6.0,4.0,8.0,15.0,1.0,3.0,0.0,3.0,0.0,0.0,1.7,4.33,4.33,1.68,3.7,4.8,23/24
2023-12-20,19:45,Rangers,St Johnstone,2.0,0.0,H,1.0,0.0,H,A Muir,28.0,2.0,8.0,0.0,7.0,11.0,10.0,2.0,2.0,2.0,0.0,1.0,1.13,8.5,19.0,1.13,8.5,18.5,23/24
2023-12-23,15:00,Celtic,Livingston,2.0,0.0,H,0.0,0.0,D,M MacDermid,22.0,0.0,7.0,0.0,5.0,4.0,14.0,0.0,0.0,1.0,0.0,0.0,1.1,9.0,26.0,1.1,10.0,23.0,23/24
2023-12-23,15:00,Hearts,St Mirren,2.0,0.0,H,1.0,0.0,H,N Walsh,12.0,11.0,6.0,4.0,16.0,9.0,8.0,6.0,2.0,3.0,0.0,0.0,1.95,3.4,4.2,1.95,3.4,3.75,23/24
2023-12-23,15:00,Kilmarnock,St Johnstone,2.0,1.0,H,2.0,0.0,H,J Beaton,14.0,9.0,5.0,4.0,12.0,8.0,5.0,1.0,0.0,1.0,0.0,0.0,1.73,3.6,5.25,1.73,3.5,4.8,23/24
2023-12-24,12:00,Motherwell,Rangers,0.0,2.0,A,0.0,2.0,A,D Dickinson,7.0,14.0,0.0,6.0,16.0,10.0,3.0,5.0,3.0,1.0,0.0,0.0,9.5,5.25,1.33,8.5,5.0,1.33,23/24
2023-12-26,15:00,Dundee,Celtic,0.0,3.0,A,0.0,0.0,D,D Robertson,5.0,38.0,1.0,7.0,3.0,9.0,1.0,23.0,1.0,1.0,0.0,0.0,11.0,5.5,1.29,9.25,5.75,1.28,23/24
2023-12-27,19:45,Livingston,St Johnstone,0.0,0.0,D,0.0,0.0,D,K Clancy,14.0,4.0,3.0,2.0,12.0,12.0,6.0,3.0,2.0,2.0,0.0,0.0,2.38,3.25,3.2,2.35,3.1,3.1,23/24
2023-12-27,19:45,St Mirren,Kilmarnock,0.0,1.0,A,0.0,1.0,A,E Anderson,11.0,12.0,6.0,3.0,7.0,10.0,4.0,4.0,3.0,2.0,0.0,0.0,2.75,3.0,2.8,2.6,3.1,2.7,23/24
2023-12-27,20:00,Hibernian,Hearts,0.0,1.0,A,0.0,0.0,D,J Beaton,16.0,10.0,3.0,3.0,11.0,10.0,6.0,5.0,2.0,3.0,0.0,0.0,2.45,3.5,2.7,2.37,3.4,2.8,23/24
2023-12-30,12:30,Celtic,Rangers,2.0,1.0,H,1.0,0.0,H,N Walsh,12.0,14.0,5.0,3.0,18.0,14.0,4.0,2.0,7.0,3.0,0.0,1.0,2.15,3.6,3.1,2.15,3.5,3.1,23/24
2023-12-30,15:00,Aberdeen,St Mirren,0.0,3.0,A,0.0,1.0,A,G Irvine,18.0,10.0,3.0,5.0,9.0,11.0,13.0,2.0,1.0,0.0,0.0,0.0,1.91,3.5,4.0,1.93,3.4,3.9,23/24
2023-12-30,15:00,Hearts,Ross County,2.0,2.0,D,0.0,0.0,D,A Muir,20.0,14.0,7.0,2.0,14.0,14.0,9.0,5.0,2.0,2.0,0.0,0.0,1.7,3.8,5.0,1.7,3.6,4.8,23/24
2023-12-30,15:00,Kilmarnock,Dundee,2.0,2.0,D,0.0,1.0,A,D Dickinson,11.0,7.0,4.0,2.0,12.0,10.0,7.0,8.0,2.0,1.0,0.0,0.0,1.83,3.6,4.5,1.8,3.5,4.33,23/24
2023-12-30,15:00,Motherwell,Livingston,3.0,1.0,H,3.0,1.0,H,C Graham,7.0,10.0,4.0,1.0,12.0,14.0,4.0,3.0,4.0,3.0,0.0,0.0,2.0,3.4,4.0,1.98,3.25,3.75,23/24
2024-01-02,15:00,Hibernian,Motherwell,2.0,2.0,D,1.0,1.0,D,D Robertson,12.0,9.0,3.0,4.0,10.0,10.0,7.0,3.0,2.0,2.0,0.0,0.0,1.91,3.4,4.0,1.95,3.4,3.7,23/24
2024-01-02,15:00,Livingston,Hearts,1.0,2.0,A,0.0,0.0,D,D Dickinson,10.0,10.0,3.0,5.0,12.0,16.0,2.0,3.0,1.0,3.0,0.0,0.0,4.0,3.6,1.91,4.0,3.3,1.9,23/24
2024-01-02,15:00,Rangers,Kilmarnock,3.0,1.0,H,2.0,0.0,H,J Beaton,18.0,6.0,6.0,2.0,10.0,13.0,7.0,5.0,1.0,3.0,0.0,0.0,1.25,7.0,9.5,1.24,5.75,11.5,23/24
2024-01-02,15:00,Ross County,Aberdeen,0.0,3.0,A,0.0,2.0,A,M MacDermid,5.0,16.0,3.0,7.0,14.0,9.0,4.0,5.0,4.0,3.0,1.0,0.0,3.3,3.25,2.3,3.1,3.25,2.2,23/24
2024-01-02,17:00,St Mirren,Celtic,0.0,3.0,A,0.0,2.0,A,D Munro,3.0,24.0,0.0,11.0,9.0,8.0,1.0,12.0,0.0,0.0,1.0,0.0,13.0,6.0,1.25,11.0,6.0,1.24,23/24
2024-01-23,19:45,Hearts,Dundee,3.0,2.0,H,0.0,2.0,A,C Graham,15.0,8.0,6.0,4.0,10.0,12.0,7.0,1.0,1.0,6.0,0.0,0.0,1.73,3.75,5.0,1.73,3.6,4.5,23/24
2024-01-24,19:45,Hibernian,Rangers,0.0,3.0,A,0.0,2.0,A,S McLean,9.0,22.0,3.0,8.0,6.0,7.0,4.0,10.0,1.0,0.0,0.0,0.0,9.0,4.5,1.4,7.25,4.75,1.4,23/24
2024-01-24,19:45,St Johnstone,Aberdeen,1.0,1.0,D,0.0,0.0,D,J Beaton,14.0,8.0,5.0,4.0,20.0,8.0,1.0,4.0,4.0,1.0,0.0,0.0,4.0,3.3,2.0,3.6,3.3,2.0,23/24
2024-01-27,12:30,St Mirren,Rangers,0.0,1.0,A,0.0,1.0,A,D Dickinson,7.0,10.0,2.0,2.0,10.0,9.0,4.0,3.0,0.0,2.0,0.0,0.0,9.0,6.0,1.3,8.75,5.25,1.32,23/24
2024-01-27,15:00,Celtic,Ross County,1.0,0.0,H,1.0,0.0,H,E Anderson,17.0,7.0,7.0,1.0,12.0,14.0,7.0,7.0,1.0,1.0,0.0,0.0,1.11,9.0,26.0,1.1,11.0,19.5,23/24
2024-01-27,15:00,Hearts,Aberdeen,2.0,0.0,H,0.0,0.0,D,K Clancy,15.0,16.0,5.0,1.0,10.0,14.0,7.0,7.0,1.0,2.0,0.0,0.0,2.15,3.4,3.4,2.15,3.3,3.25,23/24
2024-01-27,15:00,Kilmarnock,Hibernian,2.0,2.0,D,1.0,0.0,H,G Irvine,12.0,15.0,1.0,5.0,15.0,11.0,7.0,3.0,2.0,1.0,1.0,0.0,2.0,3.4,3.8,2.05,3.3,3.5,23/24
2024-01-27,15:00,Livingston,Dundee,1.0,4.0,A,0.0,1.0,A,R Hardie,15.0,7.0,3.0,5.0,7.0,14.0,5.0,3.0,0.0,1.0,0.0,1.0,2.88,3.0,2.7,2.75,3.1,2.55,23/24
2024-01-27,15:00,St Johnstone,Motherwell,1.0,1.0,D,1.0,1.0,D,C Steven,7.0,11.0,4.0,2.0,13.0,16.0,0.0,6.0,2.0,3.0,0.0,0.0,2.5,3.25,2.9,2.45,3.1,2.9,23/24
2024-01-30,19:45,Aberdeen,Dundee,1.0,1.0,D,1.0,0.0,H,N Walsh,10.0,9.0,4.0,3.0,13.0,17.0,0.0,3.0,2.0,3.0,0.0,0.0,1.73,3.6,5.0,1.75,3.75,4.33,23/24
2024-01-30,19:45,Livingston,Ross County,2.0,2.0,D,1.0,1.0,D,A Muir,13.0,10.0,4.0,4.0,10.0,16.0,5.0,3.0,1.0,2.0,0.0,0.0,2.38,3.2,3.2,2.35,3.0,3.2,23/24
2024-02-03,12:30,Aberdeen,Celtic,1.0,1.0,D,0.0,0.0,D,S McLean,7.0,22.0,3.0,4.0,6.0,9.0,1.0,12.0,3.0,1.0,0.0,0.0,7.5,5.0,1.4,6.75,4.8,1.4,23/24
2024-02-03,15:00,Dundee,Hearts,2.0,3.0,A,1.0,0.0,H,G Grainger,14.0,18.0,8.0,6.0,7.0,6.0,8.0,5.0,3.0,1.0,0.0,0.0,3.0,3.6,2.25,3.1,3.5,2.15,23/24
2024-02-03,15:00,Hibernian,St Mirren,0.0,3.0,A,0.0,3.0,A,W Collum,6.0,13.0,1.0,5.0,11.0,17.0,6.0,7.0,3.0,3.0,0.0,0.0,2.0,3.3,4.0,2.0,3.3,3.6,23/24
2024-02-03,15:00,Motherwell,Kilmarnock,1.0,1.0,D,1.0,1.0,D,D Robertson,11.0,3.0,4.0,1.0,11.0,15.0,6.0,5.0,2.0,5.0,0.0,0.0,3.0,3.2,2.38,2.87,3.3,2.35,23/24
2024-02-03,15:00,Rangers,Livingston,3.0,0.0,H,2.0,0.0,H,J Beaton,32.0,0.0,8.0,0.0,9.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,1.08,11.0,26.0,1.11,9.5,23.0,23/24
2024-02-03,15:00,Ross County,St Johnstone,0.0,1.0,A,0.0,1.0,A,C Napier,12.0,8.0,5.0,2.0,11.0,7.0,8.0,4.0,3.0,1.0,0.0,0.0,2.25,3.1,3.5,2.25,3.1,3.2,23/24
2024-02-06,19:45,Motherwell,Ross County,5.0,0.0,H,3.0,0.0,H,M MacDermid,17.0,12.0,8.0,2.0,10.0,11.0,3.0,6.0,2.0,2.0,0.0,0.0,1.95,3.4,4.0,1.98,3.3,3.75,23/24
2024-02-06,20:00,Rangers,Aberdeen,2.0,1.0,H,1.0,1.0,D,D Robertson,23.0,9.0,7.0,4.0,7.0,10.0,13.0,2.0,0.0,2.0,1.0,0.0,1.22,6.5,12.0,1.23,6.25,11.5,23/24
2024-02-07,19:45,Kilmarnock,Livingston,1.0,0.0,H,0.0,0.0,D,D Dickinson,12.0,11.0,6.0,4.0,8.0,9.0,9.0,2.0,0.0,2.0,0.0,0.0,1.6,4.2,5.5,1.6,3.8,5.5,23/24
2024-02-07,19:45,St Johnstone,Hearts,0.0,1.0,A,0.0,0.0,D,I Snedden,10.0,8.0,2.0,4.0,9.0,10.0,2.0,4.0,4.0,1.0,0.0,0.0,3.8,3.6,1.95,3.6,3.3,2.0,23/24
2024-02-07,19:45,St Mirren,Dundee,2.0,0.0,H,0.0,0.0,D,S McLean,19.0,5.0,6.0,0.0,9.0,9.0,6.0,5.0,0.0,1.0,1.0,0.0,2.3,3.4,3.1,2.25,3.3,3.1,23/24
2024-02-07,20:00,Hibernian,Celtic,1.0,2.0,A,0.0,1.0,A,N Walsh,12.0,8.0,4.0,3.0,14.0,18.0,4.0,5.0,4.0,2.0,0.0,0.0,8.5,5.0,1.36,7.0,5.5,1.34,23/24
2024-02-11,14:00,Dundee,St Johnstone,2.0,1.0,H,0.0,1.0,A,D Munro,26.0,15.0,6.0,3.0,6.0,15.0,13.0,7.0,4.0,3.0,0.0,0.0,2.0,3.3,4.0,2.0,3.3,3.7,23/24
2024-02-14,19:45,Aberdeen,Motherwell,3.0,3.0,D,2.0,3.0,A,K Clancy,14.0,11.0,7.0,7.0,6.0,14.0,7.0,3.0,2.0,4.0,0.0,0.0,1.95,3.6,4.0,1.9,3.5,3.8,23/24
2024-02-14,19:45,Rangers,Ross County,3.0,1.0,H,2.0,1.0,H,A Muir,43.0,5.0,23.0,1.0,10.0,12.0,20.0,3.0,1.0,3.0,0.0,0.0,1.09,11.0,21.0,1.1,10.0,23.0,23/24
2024-02-17,15:00,Aberdeen,Hibernian,2.0,2.0,D,1.0,1.0,D,D Munro,22.0,7.0,12.0,6.0,13.0,14.0,4.0,2.0,1.0,3.0,0.0,0.0,2.2,3.5,3.2,2.2,3.4,3.1,23/24
2024-02-17,15:00,Celtic,Kilmarnock,1.0,1.0,D,1.0,0.0,H,J Beaton,15.0,13.0,5.0,6.0,12.0,8.0,8.0,4.0,0.0,3.0,0.0,0.0,1.22,7.0,11.0,1.21,6.5,12.5,23/24
2024-02-17,15:00,Dundee,Ross County,2.0,0.0,H,1.0,0.0,H,C Scott,14.0,17.0,4.0,3.0,9.0,15.0,6.0,2.0,2.0,2.0,0.0,0.0,1.75,4.0,4.33,1.78,3.6,4.2,23/24
2024-02-17,15:00,Hearts,Motherwell,2.0,0.0,H,0.0,0.0,D,C Graham,22.0,10.0,7.0,3.0,9.0,14.0,9.0,7.0,1.0,2.0,0.0,0.0,1.73,3.7,5.0,1.7,3.7,4.8,23/24
2024-02-17,15:00,Livingston,St Mirren,1.0,0.0,H,1.0,0.0,H,E Anderson,6.0,21.0,3.0,3.0,12.0,11.0,4.0,9.0,1.0,1.0,0.0,0.0,3.0,3.3,2.4,3.0,3.1,2.35,23/24
2024-02-18,12:00,St Johnstone,Rangers,0.0,3.0,A,0.0,1.0,A,M MacDermid,4.0,15.0,0.0,5.0,24.0,6.0,3.0,1.0,3.0,0.0,0.0,0.0,9.0,7.0,1.25,10.5,5.75,1.26,23/24
2024-02-24,15:00,Hibernian,Dundee,2.0,1.0,H,1.0,0.0,H,J Beaton,16.0,7.0,9.0,1.0,11.0,11.0,10.0,2.0,0.0,2.0,0.0,0.0,2.05,3.6,3.5,2.0,3.5,3.4,23/24
2024-02-24,15:00,Kilmarnock,Aberdeen,2.0,0.0,H,1.0,0.0,H,G Grainger,20.0,9.0,9.0,1.0,17.0,15.0,5.0,3.0,1.0,0.0,0.0,0.0,2.15,3.4,3.4,2.15,3.3,3.2,23/24
2024-02-24,15:00,Rangers,Hearts,5.0,0.0,H,3.0,0.0,H,N Walsh,17.0,11.0,12.0,5.0,17.0,9.0,4.0,2.0,2.0,2.0,0.0,0.0,1.29,5.5,11.0,1.27,5.75,10.0,23/24
2024-02-24,15:00,Ross County,Livingston,3.0,2.0,H,2.0,0.0,H,D Dickinson,12.0,18.0,6.0,6.0,11.0,15.0,6.0,4.0,2.0,1.0,0.0,0.0,2.25,3.25,3.4,2.2,3.25,3.2,23/24
2024-02-24,15:00,St Mirren,St Johnstone,2.0,0.0,H,1.0,0.0,H,G Irvine,15.0,5.0,5.0,2.0,10.0,12.0,5.0,6.0,1.0,2.0,0.0,0.0,1.8,3.25,5.25,1.82,3.25,4.75,23/24
2024-02-25,12:00,Motherwell,Celtic,1.0,3.0,A,1.0,0.0,H,W Collum,10.0,18.0,3.0,7.0,7.0,10.0,4.0,4.0,1.0,2.0,0.0,0.0,8.0,5.75,1.33,8.5,5.25,1.33,23/24
2024-02-27,20:00,Ross County,St Mirren,1.0,1.0,D,1.0,0.0,H,C Graham,6.0,9.0,1.0,3.0,13.0,6.0,3.0,4.0,2.0,2.0,0.0,0.0,3.75,3.2,2.15,3.5,3.1,2.1,23/24
2024-02-28,19:45,Aberdeen,St Johnstone,0.0,2.0,A,0.0,1.0,A,D Robertson,17.0,8.0,5.0,4.0,7.0,11.0,11.0,7.0,0.0,4.0,0.0,0.0,1.62,3.75,6.0,1.65,3.7,5.25,23/24
2024-02-28,19:45,Celtic,Dundee,7.0,1.0,H,6.0,0.0,H,M MacDermid,17.0,9.0,10.0,2.0,7.0,5.0,5.0,5.0,2.0,1.0,0.0,1.0,1.2,7.0,13.0,1.2,6.75,12.5,23/24
2024-02-28,19:45,Hearts,Hibernian,1.0,1.0,D,1.0,1.0,D,K Clancy,14.0,21.0,2.0,5.0,8.0,9.0,4.0,9.0,2.0,1.0,0.0,0.0,1.91,3.6,4.0,1.88,3.6,3.75,23/24
2024-02-28,19:45,Kilmarnock,Rangers,1.0,2.0,A,1.0,0.0,H,D Dickinson,10.0,14.0,3.0,5.0,8.0,16.0,8.0,6.0,3.0,2.0,0.0,0.0,8.0,4.5,1.44,7.0,4.6,1.41,23/24
2024-02-28,20:00,Livingston,Motherwell,1.0,3.0,A,1.0,0.0,H,J Beaton,14.0,15.0,4.0,5.0,12.0,8.0,1.0,4.0,1.0,1.0,0.0,0.0,2.7,3.4,2.55,2.65,3.25,2.55,23/24
2024-03-02,15:00,Dundee,Kilmarnock,2.0,2.0,D,1.0,1.0,D,C Steven,14.0,9.0,5.0,7.0,11.0,10.0,4.0,6.0,3.0,4.0,0.0,1.0,2.6,3.5,2.6,2.55,3.4,2.6,23/24
2024-03-02,15:00,Hibernian,Ross County,2.0,0.0,H,0.0,0.0,D,C Napier,14.0,4.0,6.0,2.0,9.0,14.0,8.0,2.0,0.0,1.0,0.0,0.0,1.57,4.2,5.5,1.58,4.1,5.0,23/24
2024-03-02,15:00,Rangers,Motherwell,1.0,2.0,A,0.0,1.0,A,A Muir,31.0,15.0,11.0,5.0,9.0,10.0,15.0,2.0,0.0,3.0,0.0,0.0,1.14,9.0,15.0,1.16,7.5,15.0,23/24
2024-03-02,15:00,St Johnstone,Livingston,1.0,1.0,D,0.0,1.0,A,C Graham,10.0,8.0,3.0,4.0,15.0,16.0,2.0,2.0,2.0,2.0,0.0,0.0,2.38,3.25,3.1,2.35,3.2,3.0,23/24
2024-03-02,15:00,St Mirren,Aberdeen,2.0,1.0,H,0.0,1.0,A,N Walsh,14.0,9.0,5.0,3.0,16.0,22.0,3.0,2.0,1.0,4.0,0.0,0.0,2.3,3.5,3.0,2.25,3.3,3.0,23/24
2024-03-03,12:00,Hearts,Celtic,2.0,0.0,H,1.0,0.0,H,D Robertson,14.0,17.0,6.0,6.0,10.0,11.0,7.0,7.0,2.0,2.0,0.0,1.0,6.5,4.33,1.5,5.5,4.5,1.51,23/24
2024-03-13,19:45,Dundee,Aberdeen,1.0,0.0,H,0.0,0.0,D,S McLean,18.0,10.0,6.0,2.0,12.0,8.0,6.0,4.0,2.0,1.0,0.0,0.0,2.45,3.4,2.88,2.35,3.5,2.75,23/24
2024-03-13,19:45,Ross County,Hibernian,2.0,2.0,D,1.0,0.0,H,D Munro,6.0,11.0,3.0,6.0,7.0,12.0,2.0,6.0,1.0,2.0,0.0,0.0,4.2,3.75,1.85,3.7,3.6,1.9,23/24
2024-03-16,15:00,Celtic,St Johnstone,3.0,1.0,H,1.0,0.0,H,E Anderson,22.0,6.0,9.0,2.0,6.0,13.0,10.0,2.0,0.0,3.0,0.0,0.0,1.1,9.0,26.0,1.11,9.5,21.0,23/24
2024-03-16,15:00,Hibernian,Livingston,3.0,0.0,H,3.0,0.0,H,N Walsh,14.0,9.0,4.0,3.0,13.0,16.0,3.0,2.0,0.0,6.0,0.0,0.0,1.53,4.2,6.5,1.49,4.33,6.0,23/24
2024-03-16,15:00,Kilmarnock,St Mirren,5.0,2.0,H,0.0,2.0,A,R Hardie,13.0,7.0,8.0,2.0,15.0,13.0,1.0,3.0,3.0,1.0,0.0,0.0,2.15,3.1,3.75,2.1,3.1,3.6,23/24
2024-03-16,15:00,Motherwell,Aberdeen,0.0,1.0,A,0.0,1.0,A,W Collum,14.0,14.0,5.0,4.0,13.0,10.0,6.0,6.0,1.0,2.0,0.0,0.0,2.4,3.1,3.2,2.3,3.3,2.95,23/24
2024-03-16,15:00,Ross County,Hearts,2.0,1.0,H,1.0,0.0,H,G Irvine,11.0,21.0,3.0,6.0,7.0,6.0,2.0,15.0,2.0,1.0,0.0,0.0,4.0,3.6,1.91,4.0,3.5,1.83,23/24
2024-03-30,15:00,Aberdeen,Ross County,2.0,1.0,H,1.0,1.0,D,K Clancy,10.0,10.0,4.0,3.0,12.0,16.0,2.0,8.0,2.0,4.0,0.0,0.0,1.7,3.75,5.0,1.72,3.75,4.4,23/24
2024-03-30,15:00,Hearts,Kilmarnock,1.0,1.0,D,1.0,0.0,H,W Collum,16.0,12.0,6.0,4.0,5.0,12.0,7.0,7.0,2.0,2.0,0.0,0.0,2.0,3.5,3.75,2.0,3.4,3.6,23/24
2024-03-30,15:00,Motherwell,St Mirren,1.0,1.0,D,0.0,1.0,A,M MacDermid,16.0,17.0,4.0,4.0,9.0,8.0,4.0,4.0,1.0,1.0,0.0,0.0,2.45,3.4,2.88,2.4,3.25,2.85,23/24
2024-03-30,15:00,Rangers,Hibernian,3.0,1.0,H,2.0,1.0,H,D Dickinson,24.0,6.0,8.0,1.0,14.0,7.0,9.0,4.0,3.0,3.0,0.0,0.0,1.29,7.0,7.5,1.28,5.75,9.25,23/24
2024-03-30,15:00,St Johnstone,Dundee,1.0,2.0,A,0.0,1.0,A,I Snedden,15.0,10.0,4.0,3.0,8.0,9.0,11.0,2.0,5.0,1.0,0.0,0.0,2.7,3.4,2.6,2.7,3.2,2.55,23/24
2024-03-31,12:00,Livingston,Celtic,0.0,3.0,A,0.0,0.0,D,D Robertson,5.0,21.0,1.0,10.0,7.0,8.0,0.0,8.0,1.0,0.0,0.0,0.0,12.0,7.0,1.22,12.0,6.75,1.21,23/24
2024-04-06,15:00,Dundee,Motherwell,2.0,3.0,A,1.0,0.0,H,D Dickinson,6.0,20.0,2.0,5.0,7.0,4.0,3.0,11.0,2.0,0.0,0.0,0.0,2.38,3.3,3.1,2.3,3.4,2.9,23/24
2024-04-06,15:00,Hibernian,St Johnstone,1.0,2.0,A,0.0,0.0,D,G Irvine,13.0,6.0,6.0,2.0,6.0,6.0,13.0,3.0,1.0,2.0,0.0,0.0,1.5,4.33,6.5,1.53,4.1,5.75,23/24
2024-04-06,15:00,Kilmarnock,Ross County,1.0,0.0,H,0.0,0.0,D,E Anderson,14.0,10.0,5.0,4.0,6.0,15.0,4.0,3.0,4.0,4.0,0.0,0.0,1.5,4.2,7.0,,,,23/24
2024-04-06,15:00,Livingston,Aberdeen,0.0,0.0,D,0.0,0.0,D,G Grainger,9.0,5.0,1.0,3.0,15.0,7.0,2.0,5.0,2.0,0.0,0.0,0.0,3.6,3.4,2.1,3.5,3.25,2.05,23/24
2024-04-06,15:00,St Mirren,Hearts,1.0,2.0,A,0.0,1.0,A,A Muir,6.0,10.0,1.0,2.0,14.0,5.0,8.0,7.0,1.0,2.0,0.0,0.0,2.88,3.1,2.6,2.75,3.2,2.5,23/24
2024-04-07,12:00,Rangers,Celtic,3.0,3.0,D,0.0,2.0,A,J Beaton,12.0,14.0,5.0,7.0,10.0,23.0,3.0,2.0,0.0,4.0,0.0,0.0,2.2,3.6,3.1,2.2,3.5,2.95,23/24
2024-04-13,15:00,Aberdeen,Dundee,0.0,0.0,D,0.0,0.0,D,N Walsh,12.0,18.0,5.0,3.0,14.0,17.0,3.0,5.0,0.0,3.0,1.0,0.0,2.0,3.5,3.8,2.0,3.5,3.5,23/24
2024-04-13,15:00,Celtic,St Mirren,3.0,0.0,H,0.0,0.0,D,S McLean,18.0,2.0,9.0,0.0,7.0,12.0,11.0,1.0,0.0,2.0,0.0,0.0,1.2,6.5,15.0,1.2,7.0,12.5,23/24
2024-04-13,15:00,Hearts,Livingston,4.0,2.0,H,4.0,2.0,H,C Steven,13.0,8.0,5.0,3.0,9.0,17.0,5.0,5.0,1.0,0.0,0.0,1.0,1.4,5.0,7.0,1.38,4.75,7.5,23/24
2024-04-13,15:00,Motherwell,Hibernian,1.0,1.0,D,0.0,0.0,D,W Collum,8.0,8.0,1.0,4.0,7.0,10.0,4.0,6.0,2.0,4.0,0.0,0.0,2.7,3.4,2.6,2.65,3.5,2.45,23/24
2024-04-13,15:00,St Johnstone,Kilmarnock,0.0,2.0,A,0.0,1.0,A,C Scott,11.0,17.0,3.0,5.0,8.0,14.0,2.0,6.0,0.0,0.0,0.0,0.0,3.8,3.5,2.0,3.5,3.4,2.0,23/24
2024-04-14,12:00,Ross County,Rangers,3.0,2.0,H,0.0,1.0,A,M MacDermid,13.0,28.0,6.0,7.0,6.0,10.0,3.0,17.0,3.0,1.0,0.0,0.0,10.0,6.5,1.25,11.0,6.25,1.23,23/24
2024-04-17,20:00,Dundee,Rangers,0.0,0.0,D,0.0,0.0,D,D Robertson,7.0,17.0,1.0,5.0,11.0,13.0,2.0,9.0,1.0,0.0,0.0,0.0,9.0,5.75,1.3,9.75,5.75,1.27,23/24
2024-04-27,15:00,Aberdeen,Motherwell,1.0,0.0,H,0.0,0.0,D,C Napier,23.0,8.0,5.0,3.0,9.0,14.0,10.0,7.0,1.0,0.0,0.0,1.0,2.05,3.4,3.75,2.1,3.4,3.3,23/24
2024-04-27,15:00,Kilmarnock,Hearts,0.0,0.0,D,0.0,0.0,D,R Hardie,16.0,14.0,2.0,4.0,9.0,6.0,8.0,4.0,4.0,0.0,0.0,0.0,2.25,3.3,3.3,2.25,3.25,3.1,23/24
2024-04-27,15:00,Livingston,Ross County,2.0,0.0,H,1.0,0.0,H,W Collum,6.0,14.0,4.0,4.0,13.0,13.0,4.0,5.0,1.0,0.0,0.0,0.0,2.75,3.4,2.55,2.7,3.25,2.5,23/24
2024-04-27,15:00,St Johnstone,Hibernian,1.0,3.0,A,0.0,2.0,A,D Munro,9.0,16.0,3.0,8.0,11.0,8.0,1.0,7.0,0.0,1.0,0.0,0.0,3.8,3.6,1.95,3.7,3.4,1.95,23/24
2024-04-28,12:30,St Mirren,Rangers,1.0,2.0,A,1.0,1.0,D,N Walsh,12.0,20.0,5.0,6.0,12.0,12.0,4.0,8.0,1.0,1.0,0.0,0.0,8.0,5.0,1.36,7.75,4.8,1.37,23/24
2024-04-28,15:00,Dundee,Celtic,1.0,2.0,A,0.0,1.0,A,J Beaton,11.0,13.0,6.0,6.0,10.0,7.0,8.0,8.0,0.0,1.0,0.0,0.0,8.5,6.5,1.29,8.75,5.75,1.29,23/24
2024-05-04,15:00,Aberdeen,St Johnstone,1.0,0.0,H,0.0,0.0,D,C Graham,15.0,12.0,6.0,5.0,10.0,15.0,7.0,4.0,1.0,2.0,0.0,0.0,1.67,3.6,5.5,1.66,3.6,5.25,23/24
2024-05-04,15:00,Celtic,Hearts,3.0,0.0,H,2.0,0.0,H,K Clancy,17.0,5.0,8.0,2.0,13.0,7.0,17.0,8.0,0.0,2.0,0.0,0.0,1.22,6.5,12.0,1.23,6.5,11.0,23/24
2024-05-04,15:00,Dundee,St Mirren,1.0,3.0,A,0.0,1.0,A,M MacDermid,10.0,12.0,4.0,7.0,8.0,9.0,4.0,8.0,2.0,1.0,0.0,0.0,2.5,3.25,2.88,2.45,3.3,2.75,23/24
2024-05-04,15:00,Motherwell,Livingston,4.0,1.0,H,2.0,0.0,H,D Munro,14.0,5.0,6.0,1.0,2.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,1.65,4.0,5.0,1.68,3.75,4.75,23/24
2024-05-04,15:00,Ross County,Hibernian,2.0,1.0,H,1.0,1.0,D,D Robertson,12.0,20.0,4.0,5.0,3.0,8.0,5.0,7.0,1.0,0.0,0.0,0.0,3.8,3.4,2.0,3.4,3.6,1.98,23/24
2024-05-05,13:00,Rangers,Kilmarnock,4.0,1.0,H,1.0,1.0,D,D Dickinson,41.0,5.0,15.0,2.0,11.0,9.0,16.0,1.0,0.0,2.0,0.0,1.0,1.25,6.5,10.0,1.26,5.75,10.5,23/24
2024-05-11,12:30,Celtic,Rangers,2.0,1.0,H,2.0,1.0,H,W Collum,22.0,8.0,6.0,1.0,14.0,17.0,10.0,5.0,3.0,0.0,0.0,1.0,1.85,3.75,4.0,1.9,3.8,3.5,23/24
