fbref_only_general_stats_date,fbref_only_general_stats_time,fbref_only_general_stats_comp,fbref_only_general_stats_round,fbref_only_general_stats_day,fbref_only_general_stats_hometeam,fbref_only_general_stats_awayteam,fbref_only_general_stats_score_fixtures_hometeam_result,fbref_only_general_stats_score_fixtures_hometeam_gf,fbref_only_general_stats_score_fixtures_hometeam_ga,fbref_only_general_stats_score_fixtures_hometeam_poss,fbref_only_general_stats_score_fixtures_hometeam_attendance,fbref_only_general_stats_score_fixtures_hometeam_captain,fbref_only_general_stats_referee,fbref_only_general_stats_score_fixtures_awayteam_result,fbref_only_general_stats_score_fixtures_awayteam_gf,fbref_only_general_stats_score_fixtures_awayteam_ga,fbref_only_general_stats_score_fixtures_awayteam_poss,fbref_only_general_stats_score_fixtures_awayteam_attendance,fbref_only_general_stats_score_fixtures_awayteam_captain,fbref_only_general_stats_score_fixtures_awayteam_formation,fbref_only_general_stats_score_fixtures_hometeam_formation,fbref_only_general_stats_shooting_hometeam_result,fbref_only_general_stats_shooting_hometeam_gf,fbref_only_general_stats_shooting_hometeam_ga,fbref_only_general_stats_shooting_hometeam_gls,fbref_only_general_stats_shooting_hometeam_sh,fbref_only_general_stats_shooting_hometeam_sot,fbref_only_general_stats_shooting_hometeam_sot_percentage,fbref_only_general_stats_shooting_hometeam_gsh,fbref_only_general_stats_shooting_hometeam_gsot,fbref_only_general_stats_shooting_hometeam_pk,fbref_only_general_stats_shooting_hometeam_pkatt,fbref_only_general_stats_shooting_awayteam_result,fbref_only_general_stats_shooting_awayteam_gf,fbref_only_general_stats_shooting_awayteam_ga,fbref_only_general_stats_shooting_awayteam_gls,fbref_only_general_stats_shooting_awayteam_sh,fbref_only_general_stats_shooting_awayteam_sot,fbref_only_general_stats_shooting_awayteam_sot_percentage,fbref_only_general_stats_shooting_awayteam_gsh,fbref_only_general_stats_shooting_awayteam_gsot,fbref_only_general_stats_shooting_awayteam_pk,fbref_only_general_stats_shooting_awayteam_pkatt,fbref_only_general_stats_goalkeeping_hometeam_result,fbref_only_general_stats_goalkeeping_hometeam_gf,fbref_only_general_stats_goalkeeping_hometeam_ga,fbref_only_general_stats_goalkeeping_hometeam_ga.1,fbref_only_general_stats_goalkeeping_hometeam_ga.2,fbref_only_general_stats_goalkeeping_hometeam_ga.3,fbref_only_general_stats_goalkeeping_hometeam_saves,fbref_only_general_stats_goalkeeping_hometeam_save_percentage,fbref_only_general_stats_goalkeeping_hometeam_pkatt,fbref_only_general_stats_goalkeeping_hometeam_pka,fbref_only_general_stats_goalkeeping_hometeam_pksv,fbref_only_general_stats_goalkeeping_hometeam_pkm,fbref_only_general_stats_goalkeeping_awayteam_result,fbref_only_general_stats_goalkeeping_awayteam_gf,fbref_only_general_stats_goalkeeping_awayteam_ga,fbref_only_general_stats_goalkeeping_awayteam_ga.1,fbref_only_general_stats_goalkeeping_awayteam_ga.2,fbref_only_general_stats_goalkeeping_awayteam_ga.3,fbref_only_general_stats_goalkeeping_awayteam_sota,fbref_only_general_stats_goalkeeping_awayteam_saves,fbref_only_general_stats_goalkeeping_awayteam_save_percentage,fbref_only_general_stats_goalkeeping_awayteam_pkatt,fbref_only_general_stats_goalkeeping_awayteam_pka,fbref_only_general_stats_goalkeeping_awayteam_pksv,fbref_only_general_stats_goalkeeping_awayteam_pkm,fbref_only_general_stats_full_season_format,fbref_only_general_stats_shortened_season
2017-08-19,15:00,Premiership,Regular season,Sat,Rangers,Hearts,D,0.0,0.0,,49677.0,Lee Wallace,William Collum,D,0.0,0.0,,49677.0,Christophe Berra,4-4-2,4-4-2,D,0.0,0.0,0,0.0,0.0,,,,0,0,D,0.0,0.0,0,0.0,0.0,,,,0,0,D,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-09-09,15:00,Premiership,Regular season,Sat,Rangers,Dundee,W,4.0,1.0,,49164.0,Lee Wallace,Andrew Dallas,L,1.0,4.0,,49164.0,Cammy Kerr,4-4-1-1,4-4-2,W,4.0,1.0,4,0.0,0.0,,,,0,0,L,1.0,4.0,1,0.0,0.0,,,,0,0,W,4.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,L,1.0,4.0,4.0,4.0,4.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-09-23,12:00,Premiership,Regular season,Sat,Rangers,Celtic,L,0.0,2.0,,50116.0,Graham Dorrans,Craig Thomson,W,2.0,0.0,,50116.0,Scott Brown,4-2-3-1,4-3-3,L,0.0,2.0,0,0.0,0.0,,,,0,0,W,2.0,0.0,2,0.0,0.0,,,,0,0,L,0.0,2.0,2.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,W,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-10-25,19:45,Premiership,Regular season,Wed,Rangers,Kilmarnock,D,1.0,1.0,,47981.0,Bruno Alves,Albion Avdijaj,D,1.0,1.0,,47981.0,Kris Boyd,4-4-1-1,4-4-1-1,D,1.0,1.0,1,0.0,0.0,,,,0,1,D,1.0,1.0,1,0.0,0.0,,,,0,0,D,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,D,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,2.0,0.0,1.0,1.0,2017/2018,17/18
2017-11-04,15:00,Premiership,Regular season,Sat,Rangers,Partick Thistle,W,3.0,0.0,,49502.0,Kenny Miller,William Collum,L,0.0,3.0,,49502.0,Danny Devine,3-5-2,4-4-2,W,3.0,0.0,3,0.0,0.0,,,,0,0,L,0.0,3.0,0,0.0,0.0,,,,0,0,W,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,L,0.0,3.0,3.0,3.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-11-18,15:00,Premiership,Regular season,Sat,Rangers,Hamilton,L,0.0,2.0,,48892.0,Kenny Miller,Greg Aitken,W,2.0,0.0,,48892.0,Dougie Imrie,3-5-2,4-4-2,L,0.0,2.0,0,0.0,0.0,,,,0,0,W,2.0,0.0,2,0.0,0.0,,,,0,0,L,0.0,2.0,2.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,W,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-11-29,19:45,Premiership,Regular season,Wed,Rangers,Aberdeen,W,3.0,0.0,,48647.0,Kenny Miller,Andrew Dallas,L,0.0,3.0,,48647.0,Graeme Shinnie,4-3-3,4-4-2◆,W,3.0,0.0,3,0.0,0.0,,,,1,1,L,0.0,3.0,0,0.0,0.0,,,,0,0,W,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,L,0.0,3.0,3.0,3.0,3.0,0.0,0.0,,1.0,1.0,0.0,0.0,2017/2018,17/18
2017-12-09,15:00,Premiership,Regular season,Sat,Rangers,Ross County,W,2.0,1.0,,48139.0,Kenny Miller,Euan Anderson,L,1.0,2.0,,48139.0,Andrew Davies,4-1-4-1,4-4-2◆,W,2.0,1.0,2,0.0,0.0,,,,0,0,L,1.0,2.0,1,0.0,0.0,,,,0,0,W,2.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,L,1.0,2.0,2.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-12-16,15:00,Premiership,Regular season,Sat,Rangers,St Johnstone,L,1.0,3.0,,47923.0,Bruno Alves,Don Robertson,W,3.0,1.0,,47923.0,Joe Shaughnessy,4-1-4-1,4-1-4-1,L,1.0,3.0,1,0.0,0.0,,,,0,0,W,3.0,1.0,3,0.0,0.0,,,,0,0,L,1.0,3.0,3.0,3.0,3.0,0.0,,0.0,0.0,0.0,0.0,W,3.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-12-27,19:45,Premiership,Regular season,Wed,Rangers,Motherwell,W,2.0,0.0,,49273.0,Bruno Alves,John Beaton,L,0.0,2.0,,49273.0,Carl McHugh,3-5-2,4-4-2◆,W,2.0,0.0,2,0.0,0.0,,,,0,0,L,0.0,2.0,0,0.0,0.0,,,,0,0,W,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,L,0.0,2.0,2.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2018-01-24,19:45,Premiership,Regular season,Wed,Rangers,Aberdeen,W,2.0,0.0,,49707.0,Jason Holt,Bobby Madden,L,0.0,2.0,,49707.0,Graeme Shinnie,4-2-3-1,4-2-3-1,W,2.0,0.0,2,0.0,0.0,,,,1,1,L,0.0,2.0,0,0.0,0.0,,,,0,0,W,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,L,0.0,2.0,0.0,2.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,2017/2018,17/18
2018-02-03,15:00,Premiership,Regular season,Sat,Rangers,Hibernian,L,1.0,2.0,,49986.0,Jason Holt,William Collum,W,2.0,1.0,,49986.0,Lewis Stevenson,4-5-1,4-2-3-1,L,1.0,2.0,1,0.0,0.0,,,,0,0,W,2.0,1.0,2,0.0,0.0,,,,1,1,L,1.0,2.0,2.0,2.0,2.0,0.0,,1.0,1.0,0.0,0.0,W,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2018-02-24,15:00,Premiership,Regular season,Sat,Rangers,Hearts,W,2.0,0.0,,49927.0,James Tavernier,John Beaton,L,0.0,2.0,,49927.0,Christophe Berra,5-4-1,4-2-3-1,W,2.0,0.0,2,0.0,0.0,,,,0,0,L,0.0,2.0,0,0.0,0.0,,,,0,0,W,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,L,0.0,2.0,2.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2018-03-11,12:00,Premiership,Regular season,Sun,Rangers,Celtic,L,2.0,3.0,,50215.0,James Tavernier,William Collum,W,3.0,2.0,,50215.0,Scott Brown,4-2-3-1,4-2-3-1,L,2.0,3.0,2,0.0,0.0,,,,0,0,W,3.0,2.0,3,0.0,0.0,,,,0,0,L,2.0,3.0,3.0,3.0,3.0,0.0,,0.0,0.0,0.0,0.0,W,3.0,2.0,2.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2018-03-17,15:00,Premiership,Regular season,Sat,Rangers,Kilmarnock,L,0.0,1.0,,49396.0,James Tavernier,Don Robertson,W,1.0,0.0,,49396.0,Kris Boyd,4-2-3-1,4-2-3-1,L,0.0,1.0,0,0.0,0.0,,,,0,0,W,1.0,0.0,1,0.0,0.0,,,,0,0,L,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2018-04-07,15:00,Premiership,Regular season,Sat,Rangers,Dundee,W,4.0,0.0,,49142.0,James Tavernier,Greg Aitken,L,0.0,4.0,,49142.0,Steven Caulker,3-4-1-2,4-2-3-1,W,4.0,0.0,4,0.0,0.0,,,,0,0,L,0.0,4.0,0,0.0,0.0,,,,0,0,W,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,L,0.0,4.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2018-04-22,12:30,Premiership,Championship round,Sun,Rangers,Hearts,W,2.0,1.0,,47272.0,James Tavernier,Craig Thomson,L,1.0,2.0,,47272.0,Christophe Berra,3-4-3,4-2-3-1,W,2.0,1.0,2,0.0,0.0,,,,0,0,L,1.0,2.0,1,0.0,0.0,,,,0,0,W,2.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,L,1.0,2.0,2.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2018-05-05,15:00,Premiership,Championship round,Sat,Rangers,Kilmarnock,W,1.0,0.0,,49703.0,James Tavernier,Alan Muir,L,0.0,1.0,,49703.0,Kris Boyd,4-3-3,4-2-3-1,W,1.0,0.0,1,0.0,0.0,,,,0,0,L,0.0,1.0,0,0.0,0.0,,,,0,0,W,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-08-05,15:00,Premiership,Regular season,Sat,Hibernian,Partick Thistle,W,3.0,1.0,,17634.0,Paul Hanlon,Nick Walsh,L,1.0,3.0,,17634.0,Abdul Osman,4-3-3,4-4-2,W,3.0,1.0,3,0.0,0.0,,,,1,1,L,1.0,3.0,1,0.0,0.0,,,,0,0,W,3.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,L,1.0,3.0,3.0,3.0,3.0,0.0,0.0,,1.0,1.0,0.0,0.0,2017/2018,17/18
2017-08-19,15:00,Premiership,Regular season,Sat,Hibernian,Hamilton,L,1.0,3.0,,16633.0,Darren McGregor,Steven McLean,W,3.0,1.0,,16633.0,Dougie Imrie,4-1-3-2,3-4-1-2,L,1.0,3.0,1,0.0,0.0,,,,0,0,W,3.0,1.0,3,0.0,0.0,,,,1,1,L,1.0,3.0,3.0,3.0,3.0,0.0,,1.0,1.0,0.0,0.0,W,3.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-09-16,15:00,Premiership,Regular season,Sat,Hibernian,Motherwell,D,2.0,2.0,,17335.0,David Gray,Barry Cook,D,2.0,2.0,,17335.0,Carl McHugh,3-5-2,4-4-2,D,2.0,2.0,2,0.0,0.0,,,,1,1,D,2.0,2.0,2,0.0,0.0,,,,0,0,D,2.0,2.0,2.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,D,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,1.0,1.0,0.0,0.0,2017/2018,17/18
2017-10-14,15:00,Premiership,Regular season,Sat,Hibernian,Aberdeen,L,0.0,1.0,,19038.0,Paul Hanlon,Steven McLean,W,1.0,0.0,,19038.0,Graeme Shinnie,4-1-4-1,4-2-3-1,L,0.0,1.0,0,0.0,0.0,,,,0,0,W,1.0,0.0,1,0.0,0.0,,,,0,0,L,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-10-24,19:45,Premiership,Regular season,Tue,Hibernian,Hearts,W,1.0,0.0,,20165.0,Paul Hanlon,Andrew Dallas,L,0.0,1.0,,20165.0,Christophe Berra,4-5-1,4-5-1,W,1.0,0.0,1,0.0,0.0,,,,0,0,L,0.0,1.0,0,0.0,0.0,,,,0,0,W,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-11-04,15:00,Premiership,Regular season,Sat,Hibernian,Dundee,W,2.0,1.0,,16936.0,David Gray,Graham Beaton,L,1.0,2.0,,16936.0,Cammy Kerr,4-2-3-1,4-5-1,W,2.0,1.0,2,0.0,0.0,,,,0,0,L,1.0,2.0,1,0.0,0.0,,,,0,0,W,2.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,L,1.0,2.0,2.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-11-18,15:00,Premiership,Regular season,Sat,Hibernian,St Johnstone,L,1.0,2.0,,17044.0,David Gray,Craig Thomson,W,2.0,1.0,,17044.0,Murray Davidson,4-4-2,4-4-1-1,L,1.0,2.0,1,0.0,0.0,,,,1,1,W,2.0,1.0,2,0.0,0.0,,,,0,0,L,1.0,2.0,2.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,W,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,2017/2018,17/18
2017-12-10,12:30,Premiership,Regular season,Sun,Hibernian,Celtic,D,2.0,2.0,,20193.0,Paul Hanlon,John Beaton,D,2.0,2.0,,20193.0,Scott Brown,4-2-3-1,4-5-1,D,2.0,2.0,2,0.0,0.0,,,,0,0,D,2.0,2.0,2,0.0,0.0,,,,0,0,D,2.0,2.0,2.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,D,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-12-13,19:45,Premiership,Regular season,Wed,Hibernian,Rangers,L,1.0,2.0,,20057.0,Paul Hanlon,Kevin Clancy,W,2.0,1.0,,20057.0,Kenny Miller,4-1-3-2,3-4-3,L,1.0,2.0,1,0.0,0.0,,,,0,0,W,2.0,1.0,2,0.0,0.0,,,,0,0,L,1.0,2.0,2.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,W,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-12-23,15:00,Premiership,Regular season,Sat,Hibernian,Ross County,W,2.0,1.0,,16228.0,Paul Hanlon,Nick Walsh,L,1.0,2.0,,16228.0,Andrew Davies,4-3-3,4-4-2,W,2.0,1.0,2,0.0,0.0,,,,0,0,L,1.0,2.0,1,0.0,0.0,,,,0,0,W,2.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,L,1.0,2.0,2.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-12-30,15:00,Premiership,Regular season,Sat,Hibernian,Kilmarnock,D,1.0,1.0,,17666.0,Paul Hanlon,Albion Avdijaj,D,1.0,1.0,,17666.0,Kris Boyd,4-3-3,4-3-3,D,1.0,1.0,1,0.0,0.0,,,,0,0,D,1.0,1.0,1,0.0,0.0,,,,0,0,D,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,D,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2018-01-31,19:45,Premiership,Regular season,Wed,Hibernian,Motherwell,W,2.0,1.0,,15459.0,Paul Hanlon,Albion Avdijaj,L,1.0,2.0,,15459.0,Carl McHugh,3-5-2,4-5-1,W,2.0,1.0,2,0.0,0.0,,,,0,0,L,1.0,2.0,1,0.0,0.0,,,,0,0,W,2.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,L,1.0,2.0,2.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2018-02-17,15:00,Premiership,Regular season,Sat,Hibernian,Aberdeen,W,2.0,0.0,,19551.0,Paul Hanlon,Andrew Dallas,L,0.0,2.0,,19551.0,Kenny McLean,4-2-3-1,4-4-2,W,2.0,0.0,2,0.0,0.0,,,,0,0,L,0.0,2.0,0,0.0,0.0,,,,0,0,W,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,L,0.0,2.0,2.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2018-03-09,19:45,Premiership,Regular season,Fri,Hibernian,Hearts,W,2.0,0.0,,20166.0,Paul Hanlon,Bobby Madden,L,0.0,2.0,,20166.0,Christophe Berra,4-5-1,3-5-2,W,2.0,0.0,2,0.0,0.0,,,,0,0,L,0.0,2.0,0,0.0,0.0,,,,0,0,W,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,L,0.0,2.0,2.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2018-03-31,15:00,Premiership,Regular season,Sat,Hibernian,Partick Thistle,W,2.0,0.0,,17497.0,Paul Hanlon,Andrew Dallas,L,0.0,2.0,,17497.0,Abdul Osman,3-5-2,3-5-2,W,2.0,0.0,2,0.0,0.0,,,,0,0,L,0.0,2.0,0,0.0,0.0,,,,0,0,W,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,L,0.0,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2018-04-03,19:45,Premiership,Regular season,Tue,Hibernian,Hamilton,W,3.0,1.0,,15818.0,Paul Hanlon,Steven McLean,L,1.0,3.0,,15818.0,Dougie Imrie,3-5-2,3-5-2,W,3.0,1.0,3,0.0,0.0,,,,0,0,L,1.0,3.0,1,0.0,0.0,,,,0,0,W,3.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,L,1.0,3.0,3.0,3.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2018-04-21,12:30,Premiership,Championship round,Sat,Hibernian,Celtic,W,2.0,1.0,,19886.0,Paul Hanlon,Steven McLean,L,1.0,2.0,,19886.0,Scott Brown,4-2-3-1,4-4-2,W,2.0,1.0,2,0.0,0.0,,,,0,0,L,1.0,2.0,1,0.0,0.0,,,,0,0,W,2.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,L,1.0,2.0,2.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2018-04-28,15:00,Premiership,Championship round,Sat,Hibernian,Kilmarnock,W,5.0,3.0,,17470.0,Paul Hanlon,Don Robertson,L,3.0,5.0,,17470.0,Kris Boyd,4-4-2,3-5-2,W,5.0,3.0,5,0.0,0.0,,,,0,0,L,3.0,5.0,3,0.0,0.0,,,,0,0,W,5.0,3.0,3.0,3.0,3.0,0.0,,0.0,0.0,0.0,0.0,L,3.0,5.0,5.0,5.0,5.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2018-05-13,12:30,Premiership,Championship round,Sun,Hibernian,Rangers,D,5.0,5.0,,19579.0,Paul Hanlon,Andrew Dallas,D,5.0,5.0,,19579.0,James Tavernier,4-2-3-1,4-4-2,D,5.0,5.0,5,0.0,0.0,,,,1,1,D,5.0,5.0,5,0.0,0.0,,,,0,0,D,5.0,5.0,5.0,5.0,5.0,0.0,,0.0,0.0,0.0,0.0,D,5.0,5.0,5.0,5.0,5.0,0.0,0.0,,1.0,1.0,0.0,0.0,2017/2018,17/18
2017-08-05,15:00,Premiership,Regular season,Sat,Kilmarnock,St Johnstone,L,1.0,2.0,,3935.0,Kris Boyd,Steven McLean,W,2.0,1.0,,3935.0,Steven Anderson,4-4-1-1,4-4-1-1,L,1.0,2.0,1,0.0,0.0,,,,0,0,W,2.0,1.0,2,0.0,0.0,,,,0,0,L,1.0,2.0,2.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,W,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-08-12,15:00,Premiership,Regular season,Sat,Kilmarnock,Hearts,L,0.0,1.0,,5076.0,Kris Boyd,Stephen Finnie,W,1.0,0.0,,5076.0,Christophe Berra,4-4-2,4-4-2,L,0.0,1.0,0,0.0,0.0,,,,0,0,W,1.0,0.0,1,0.0,0.0,,,,0,0,L,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,W,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-08-19,12:30,Premiership,Regular season,Sat,Kilmarnock,Celtic,L,0.0,2.0,,10069.0,Steven Smith,Nick Walsh,W,2.0,0.0,,10069.0,Scott Brown,4-2-3-1,4-5-1,L,0.0,2.0,0,0.0,0.0,,,,0,0,W,2.0,0.0,2,0.0,0.0,,,,0,0,L,0.0,2.0,2.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,W,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-08-26,15:00,Premiership,Regular season,Sat,Kilmarnock,Hamilton,D,2.0,2.0,,3706.0,Steven Smith,Andrew Dallas,D,2.0,2.0,,3706.0,Dougie Imrie,4-1-3-2,4-5-1,D,2.0,2.0,1,0.0,0.0,,,,0,0,D,2.0,2.0,2,0.0,0.0,,,,1,1,D,2.0,2.0,2.0,2.0,2.0,0.0,,1.0,1.0,0.0,0.0,D,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-09-23,15:00,Premiership,Regular season,Sat,Kilmarnock,Dundee,D,1.0,1.0,,3452.0,Gordon Greer,Bobby Madden,D,1.0,1.0,,3452.0,Cammy Kerr,4-4-1-1,4-2-3-1,D,1.0,1.0,1,0.0,0.0,,,,0,0,D,1.0,1.0,1,0.0,0.0,,,,0,0,D,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,D,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-09-30,15:00,Premiership,Regular season,Sat,Kilmarnock,Ross County,L,0.0,2.0,,3337.0,Gordon Greer,Craig Thomson,W,2.0,0.0,,3337.0,Andrew Davies,4-5-1,4-2-3-1,L,0.0,2.0,0,0.0,0.0,,,,0,0,W,2.0,0.0,2,0.0,0.0,,,,0,0,L,0.0,2.0,2.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,W,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-10-31,19:45,Premiership,Regular season,Tue,Kilmarnock,Hibernian,L,0.0,3.0,,5005.0,Kris Boyd,Stephen Finnie,W,3.0,0.0,,5005.0,David Gray,4-3-3,4-4-1-1,L,0.0,3.0,0,0.0,0.0,,,,0,0,W,3.0,0.0,3,0.0,0.0,,,,0,0,L,0.0,3.0,3.0,3.0,3.0,0.0,,0.0,0.0,0.0,0.0,W,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-11-26,12:30,Premiership,Regular season,Sun,Kilmarnock,Aberdeen,L,1.0,3.0,,4198.0,Gordon Greer,Steven McLean,W,3.0,1.0,,4198.0,Graeme Shinnie,4-2-3-1,4-4-1-1,L,1.0,3.0,1,0.0,0.0,,,,0,0,W,3.0,1.0,2,0.0,0.0,,,,0,0,L,1.0,3.0,3.0,3.0,3.0,0.0,,0.0,0.0,0.0,0.0,W,3.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
2017-12-09,15:00,Premiership,Regular season,Sat,Kilmarnock,Partick Thistle,W,5.0,1.0,,4339.0,Kris Boyd,Bobby Madden,L,1.0,5.0,,4339.0,Kris Doolan,4-2-3-1,4-3-1-2,W,5.0,1.0,4,0.0,0.0,,,,1,1,L,1.0,5.0,1,0.0,0.0,,,,0,0,W,5.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,L,1.0,5.0,5.0,5.0,5.0,0.0,0.0,,1.0,1.0,0.0,0.0,2017/2018,17/18
2017-12-16,15:00,Premiership,Regular season,Sat,Kilmarnock,Motherwell,W,1.0,0.0,,4179.0,Kris Boyd,Euan Anderson,L,0.0,1.0,,4179.0,Carl McHugh,3-4-1-2,4-3-1-2,W,1.0,0.0,1,0.0,0.0,,,,0,0,L,0.0,1.0,0,0.0,0.0,,,,0,0,W,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,L,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2017/2018,17/18
